ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
randomized_metadata,2,0.0062059023475740105,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.005820481053281886,0.0,0.005774051668898513,840.3702303568522,0.0012275178766761503,1.0352507414691792e-10,0.006373091600835323,0.004014414036646485,0.07499396480852738,0.03678856607681761,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,194.5737439000004,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.46229925751686096,0.8405618369579315,1.0,0.0,22.04793867468834,0.00581551535287872,0.4627360366284847,1332436.083984375,0.4393780827522278,0.0,0.0,1.5035902112722397,0.0001249166853085626,9.79468004516093e-05,5.178993802941386e-15,7.748091138637392e-05,3.1557125489134474e-10,3.1557125489134474e-10,0.8447520509362221,3.1557125489134474e-10,0.006570004625245929,0.8446245193481445,0.8483498618006706,0.9128896966576576,0.9128896966576576,0.06191344868663388,2.3481297194957733,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.18851065697769323,2.263943389058113,5.1643257439136505,,3.260536342859268,0.7351421192288399,0.0,0.1600769953802228,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,4.31838369649995e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,2.5421251166335423e-05,0.0,8.133943651955633e-06,5.273196578059469e-06,0.0013231244834059908,4.2079388960549374e-10,0.006339348231752713,0.0,0.06535819578372563,0.10852512468894322,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,164.88643260000026,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,1.9293688410471077e-05,0.059446392115205526,1.0,0.0,2.9577239118516445,2.6767879376166093e-05,0.017540227388963103,596191.119140625,0.009658488241257146,0.0,0.0,1.401854932308197,0.00014119446859695017,0.00011399843606341165,1.2069662468331842e-14,8.310923658427782e-05,4.5202846327141444e-10,4.5202846327141444e-10,0.059442813973873854,4.5202846327141444e-10,0.006324205722194165,0.06092314003035426,0.06188364885747433,0.0,0.0,0.0,1.2005204111337662,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.6847530119121075,4.210842341184616,3.92898428440094,,1.9356273151934147,0.5435297042131424,1.2739813178777695,0.0012227314364281483,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,1.8002449564846756e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,2.5406866370758507e-05,0.0,1.1747526732127275e-05,8.167525019568226e-06,0.001428011508626999,2.7105798508508805e-10,0.006339662097161636,0.0,0.06973372135932247,0.10864510418226321,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,167.62929629999962,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.249308997510525e-05,0.04776989854872227,1.0,0.0,1.802628903184086,1.6684309798620234e-05,0.017527922289445996,576729.330078125,0.004751543514430523,0.0,0.0,1.4059535562992096,0.00012025164596707327,8.825575332593871e-05,7.999708437927858e-15,7.748978623567382e-05,2.854451154610249e-10,2.854451154610249e-10,0.047768985852599144,2.854451154610249e-10,0.006505040219053626,0.049722081515938044,0.05102164810523391,0.0,0.0,0.0,1.3779013901948929,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.629797155658404,4.463056802749634,4.874443978071213,,1.3974817283451557,0.7154200971126556,1.297360027829806,0.001345373566437047,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_symbol,2,1.9673056101510156e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,1.8799637444999462e-05,0.0,7.203513301116497e-06,1.4846063711123255e-05,0.0011666848619521868,8.402679788944989e-11,0.006338156817946583,0.0,0.06037062743174223,0.10931237709398071,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,857621,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,169.38605370000005,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.272669960097119e-05,0.05132362153381109,1.0,0.0,4.012623829767108,2.19831982803953e-05,0.017543044639751315,379738.3955078125,0.009156759566394612,0.0,0.0,1.4160296618938446,0.00011542903030203888,5.1206161515438e-05,3.321858541560596e-15,0.00010165219555346994,8.706899003868562e-11,8.706899003868562e-11,0.051322429440915585,8.706899003868562e-11,0.006322782428469509,0.05307836830615997,0.054356584791094065,0.0,0.0,0.0,1.5023994445800781,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.6057105517635742,4.396968364715576,5.159936249256134,,2.3760653883218765,0.6582204028964043,1.2787817567586899,0.0009760771717992611,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,1.548174782328715e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,3.369968182672286e-05,0.0,2.3249028288319096e-05,8.809919089950805e-06,0.013383863435592502,2.4776776752962376e-10,0.006341486936435103,0.028466890294415254,0.05336589824097852,0.08614466246217489,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,181.8624075000007,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,2.967898603856156e-05,0.03698110254481435,1.0,0.0,0.14561662077903748,1.4866057199469651e-05,0.01609634840860963,111990.283203125,0.0012143224739702418,0.0,0.0,1.2526544630527496,0.00013674565889232326,0.00010533589738770388,9.97481689972012e-15,8.719932611711556e-05,2.500232382240952e-10,2.500232382240952e-10,0.0369797395542264,2.500232382240952e-10,0.006479411385953426,0.03742385096848011,0.03769552195444703,0.9434935810665289,0.9434935810665289,-0.16034012374439044,1.6810661554336548,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.22362154318640629,5.6928282380104065,5.6405938267707825,,1.7428265511989594,0.5145208463072777,1.4135289366046588,0.0006407499713532161,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,1.3837939263794397e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,1.8576771860049728e-05,0.0,1.0966117789242466e-05,2.07278512978822e-05,0.01225855112231026,1.5600212296730995e-10,0.006349116466784229,0.04924250541565319,0.05408743668037156,0.08611942299952109,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,184.3135388999999,wave_two_packet_no_interaction,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,2.934018561973062e-05,0.03556535067036748,1.0,0.0,0.13846245221793652,1.3709435279452009e-05,0.016098964493721724,106850.8046875,0.0009780320688150823,0.0,0.0,1.2729297429323196,0.0001226863132615108,8.705152868060395e-05,6.7964834720952245e-15,8.645187517686281e-05,1.7075801016230852e-10,1.7075801016230852e-10,0.035565655678510666,1.7075801016230852e-10,0.0064874220988713205,0.03622718574479222,0.03652402525767684,0.9173908072213331,0.9173908072213331,-0.2655765110005935,1.793135166168213,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.1953744115307927,5.668491303920746,5.610415995121002,,1.7585195004940033,0.7109282091259956,1.3925758774081867,0.0003722906330949627,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,1.4675184729640023e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,1.5575619102037308e-05,0.0,6.946335853778389e-06,9.458544307487196e-06,0.012489134271163493,8.09728070184923e-11,0.0063448725365257514,0.04626277694478631,0.055782387809207044,0.08612378469357888,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,184.2951266,wave_two_packet_no_interaction,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,3.554148634066223e-05,0.036916233599185944,1.0,0.0,0.16323366947472095,1.4765436276320543e-05,0.016102338209748268,119167.41796875,0.0011410296574467793,0.0,0.0,1.2555313259363174,0.0001259005057363538,5.8998921758757206e-05,3.8059277726955104e-15,0.00011122076466563158,7.843610309865579e-11,7.843610309865579e-11,0.03691519983112812,7.843610309865579e-11,0.006360167113598436,0.03803212381899357,0.0385580756701529,0.9589692875742912,0.9589692875742912,-0.2229539961598069,2.0092387944459915,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.24350478686392307,5.699215114116669,5.642323672771454,,1.8051646053791046,0.7241353690624237,1.391933523118496,0.0004121917299926281,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,2.945736059700721e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.00015769620957447236,0.0,0.00011545884012775787,0.0,0.013276986661367118,2.4837541167295935e-10,0.006348361474617074,0.001609439924019777,0.03915238884898523,0.0857681514074405,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,184.46380229999886,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0027179487806279212,0.05193822830915451,1.0,0.0,0.23493298701941967,2.923689908129745e-05,0.013761046808212996,199803.458984375,0.0015543759218417108,0.0,0.0,1.3109696954488754,0.00023399094789056107,0.0002217255241703242,5.0101785483668275e-15,7.476329756173072e-05,1.1077922051905276e-09,1.1077922051905276e-09,0.05193738453090191,1.1077922051905276e-09,0.006635055877268314,0.05326113197952509,0.05437260353937745,0.9655055068433285,0.9655055068433285,-0.23778535813714066,3.0258909165859222,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.2150873113423586,5.5353111028671265,5.2626471519470215,,1.8022010922431946,4.668849587440491,1.3534405032793682,0.0009586020969436504,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,2.7125106271341792e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,6.051547381957789e-05,0.0,5.351144492730479e-05,0.0,0.002054119924044547,1.4666860376673826e-10,0.0063478550970709575,0.017734939717532445,0.08445742245142658,0.07950183982029557,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,183.14728530000139,wave_two_packet_no_interaction,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0058549350942485034,0.04963875841349363,1.0,0.0,0.24174745194613934,2.6745632567326538e-05,0.012213002541102469,158856.033203125,0.001346951277810149,0.0,0.0,1.2822339981794357,0.00034792615042533726,0.0003381763417564798,3.0089566431458666e-15,8.178850202966714e-05,2.5769937850306235e-09,2.5769937850306235e-09,0.04963981034234166,2.5769937850306235e-09,0.006661316321697086,0.05166981555521488,0.05326147982850671,0.7777793481945992,0.7777793481945992,0.2269181523976537,2.9806642532348633,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.2048144501944383,5.633237719535828,5.455766797065735,,1.7498107105493546,1.508523166179657,1.3396521906057994,0.0020126769231865183,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,2.8607401873159688e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.00021870843799357922,0.0,0.00018554897754559838,0.0,0.0020302175253164023,7.310702867732721e-11,0.006349570767876382,0.030775244735802215,0.08150083695848782,0.08448965614661574,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_full_no_flow_supervision_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,181.62342309999985,wave_two_packet_no_interaction,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.004717619682196528,0.05176263162866235,1.0,0.0,0.25633370876312256,2.903427935052605e-05,0.01261922053527087,159107.912109375,0.0015841913264011964,0.0,0.0,1.2674636095762253,0.00011365592854417628,5.2856562433589716e-05,2.620048215207853e-15,0.00010061732882604701,6.29546805311354e-11,6.29546805311354e-11,0.05176189308986068,6.29546805311354e-11,0.006598388950806111,0.053576186299324036,0.05515026114881039,0.8607399687170982,0.8607399687170982,0.19004434859380126,3.22397243976593,0.0,0.7692920714616776,0.25,1.0774961709976196,0.6212729960680008,0.23195900085071722,5.568429708480835,5.481827020645142,,1.7849315851926804,2.4807887971401215,1.4307598248124123,0.0020156882237643003,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,2.392196461187268e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,2.8469858193602704e-05,0.0,2.2174804939822934e-05,1.0,0.001986683414240057,2.7866399523549895e-10,0.006325899109166737,0.04358485255700847,0.08523759727055828,0.08597371152912577,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349913,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,71.18366529999912,wave_two_packet_no_interaction,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01609968952834606,0.04641825379803777,1.0,0.0,0.1909689623862505,2.3355473786068615e-05,0.0,96440.67578125,0.002268564945552498,0.0,0.0,1.222120776772499,0.00015101479039003607,0.00011077303497586399,1.1338541109469846e-14,0.00010263877447869163,2.7650360126529883e-10,2.7650360126529883e-10,0.046416673343628645,2.7650360126529883e-10,0.0063109034090302885,0.04720482602715492,0.04770904453471303,0.9521895249684652,0.9521895249684652,0.20893714732180038,1.6941517889499664,0.0,0.758769117295742,0.25,1.0774961709976196,0.6156100779771805,0.0,6.456698298454285,1.7172491880046437e-05,,5.830786466598511,2.318479808138818e-07,0.0,0.00045958593182149343,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,3.3566809179319534e-05,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,3.6068928087236905e-05,0.0,2.9689940561183903e-05,1.0,0.001977670021005906,1.9471810622229135e-10,0.006294475325072805,0.10418058776607116,0.08527339606856306,0.08595640351995826,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349913,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_two_packet_no_interaction_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,68.52638800000022,wave_two_packet_no_interaction,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01609968952834606,0.05578149016946554,1.0,0.0,0.26728715747594833,3.371705088284216e-05,0.0,130108.84375,0.002706236147787422,0.0,0.0,1.1848748326301575,0.0001323350425082026,9.212092845700681e-05,8.746876306579994e-15,9.500473424850497e-05,1.9123651794072938e-10,1.9123651794072938e-10,0.05578079028055072,1.9123651794072938e-10,0.006277876265812665,0.05782502889633179,0.058604355435818434,0.9042043089866638,0.9042043089866638,0.3230477509399255,1.8854051679372787,0.0,0.7631536796689034,0.25,1.0774961709976196,0.6170949414372444,0.0,6.440454065799713,1.7122551071224734e-05,,5.773428499698639,2.6094470229054423e-07,0.0,0.0007287131156772375,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
