ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,hardware_profile,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,skip_reason,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_parameterization,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
no_transport,2,0.009194986516376957,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.008697014500891479,0.0,0.006372576602492093,0.0,0.007268650146822135,8.820884537878253e-05,0.006378558668075129,0.02006364520639181,0.09674223318385582,0.06765882523419957,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.27629800000068,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.4504118114709854,1.0,0.0,1.174427755177021,0.009941427619196475,0.0,21832.459864348173,0.026004234445281327,0.0,0.0,1.398008331656456,0.16131687629967928,0.149131765589118,2.4292737426488014e-14,0.0536626111716032,0.00012755928673868766,0.00012755928673868766,0.4442014805972576,0.00012755928673868766,0.00636390078580007,0.44616616517305374,0.44802623987197876,0.9687875844538212,0.9687875844538212,0.14221900748088956,0.29362113773822784,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.0,9.236372947692871,2.937240628853033e-05,1.6570794798553834e-06,0.0,0.014281005132943392,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.012368154304567724,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.010634742061180683,0.0,0.008713476174307289,0.0,0.006487729648749034,4.924242147315757e-05,0.006375696839919935,0.022240499733015895,0.09034244995564222,0.06829148693941534,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,48.27724859999944,wave_variable_speed_nocaustic,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.42614904418587685,1.0,0.0,1.0713280364871025,0.005484066816279665,0.0,71830.0169789195,0.017748420650605112,0.0,0.0,1.407472863793373,0.09443066036328673,0.08253005612641573,2.54252480055378e-14,0.03746099793352187,6.208043896549498e-05,6.208043896549498e-05,0.4224252589046955,6.208043896549498e-05,0.006363772787153721,0.42488598451018333,0.42708608135581017,0.9127975689868132,0.9127975689868132,0.148526707770543,0.27494142949581146,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.0,8.612738013267517,2.6568435032459092e-05,1.285063945033471e-06,0.0,0.020843323785811663,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.006845043855719268,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.009112840203063874,0.0,0.007051475976671402,0.0,0.006735292568919249,7.162551733586042e-05,0.006381263500467564,0.023522802395746112,0.09237136932400365,0.06948020115184288,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,46.58166540000093,wave_variable_speed_nocaustic,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.506177194416523,1.0,0.0,1.0666042864322662,0.008532609237590805,0.0,32676.66987082362,0.021688400709535927,0.0,0.0,1.4245755672454834,0.11998745147138834,0.10593810817226768,2.512607660384229e-14,0.04779757768847048,0.00010078907507704571,0.00010078907507704571,0.5010926984250546,0.00010078907507704571,0.006368049245793372,0.5029451437294483,0.5047884546220303,0.9198437370359898,0.9198437370359898,0.1485678837634623,0.31962379813194275,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.0,8.692396581172943,2.926362753896683e-05,1.314720989853413e-06,0.0,0.013336687814444304,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.029259932809509337,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.03190201321073497,0.0,0.029024006381708507,0.0,0.007276871110661887,2.805500488219555e-07,0.006443098478484899,0.001033624104214444,0.12143932670975725,0.043200563134936,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_randomized_metadata_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,133.62996930000008,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.46161428466439247,0.8431205898523331,1.0,0.0,3.6880212128162384,0.03380012325942516,0.46161428466439247,48420.69841361046,0.20854130294173956,0.0,0.0,1.5034117549657822,0.0005266969310468994,0.0005235552307567559,6.336887683019337e-15,5.621804939437425e-05,1.4713649743036683e-09,1.4713649743036683e-09,0.8541342094540596,1.4713649743036683e-09,0.006692850962281227,0.8496186956763268,0.8558456748723984,0.8824177061518034,0.8824177061518034,0.04185782892939945,0.6582981944084167,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.22769916678468385,5.639184951782227,11.55170738697052,0.46405356749892235,0.0,0.08999181352555752,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.035647731041535735,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.03308410370179141,0.0,0.030749852089987446,0.0,0.006471420490318754,2.193640284605299e-07,0.006472281374347706,0.003525299485772848,0.11710386009265979,0.04075984645169228,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,131.83226439999999,wave_variable_speed_nocaustic,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4572487659752369,0.9064481928944588,1.0,0.0,3.0728524923324585,0.02610909240320325,0.4572487659752369,506117.7995080948,0.23155329748988152,0.0,0.0,1.529186189174652,0.000339889000315452,0.00032472945531480946,1.0511453776420134e-14,9.818650050874567e-05,8.462975945033868e-10,8.462975945033868e-10,0.9373209699988365,8.462975945033868e-10,0.006669726339168847,0.9130142703652382,0.9186204969882965,0.8317780780295531,0.8317780780295531,0.06617470761799875,0.3920440152287483,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.1845263366897901,4.673104465007782,10.282452464103699,1.1847329139709473,0.0,0.15003410261124372,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.023887612856924534,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.030781484422429155,0.0,0.028155558839595567,0.0,0.006761336776738365,2.83491096819688e-07,0.0064396088710054755,0.005329708297116061,0.11816229997202754,0.04205795559876909,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,134.71538950000104,wave_variable_speed_nocaustic,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4623694121837616,0.8654293790459633,1.0,0.0,3.169409081339836,0.02518334856722504,0.4623694121837616,144233.04218119383,0.24244366772472858,0.0,0.0,1.5194204449653625,0.0009178992186207324,0.0009096466455957852,1.1094584344534497e-14,0.0001184755310532637,6.859725398822292e-09,6.859725398822292e-09,0.877463735640049,6.859725398822292e-09,0.006620319443754852,0.8727019727230072,0.8781444579362869,0.8374518466492494,0.8374518466492494,0.09366445546038449,0.43727806955575943,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.23773531584690014,4.426022529602051,10.28472912311554,1.004221849143505,0.0,0.10576932597905397,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0016303809170494787,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00271517776006173,0.0,0.00019227477757037073,0.0,0.0071362795812698705,0.00012402946932373501,0.006311614444712177,0.0,0.0971464520941178,0.06763609778136015,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,118.78817319999871,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.00894526473712176,0.2601977698504925,1.0,0.0,0.7251648399978876,0.004134551694733091,0.00894526473712176,18311.95686531067,0.019691082765348256,0.0,0.0,1.3508930206298828,0.184010430239141,0.17363980412483215,2.553297302049489e-14,0.05385110201314092,0.00017192914583574748,0.00017192914583574748,0.24933398701250553,0.00017192914583574748,0.006296259583905339,0.24969745054841042,0.2498534396290779,0.0,0.0,0.0,0.9979114085435867,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.6744066948692004,8.048912584781647,4.599387556314468,0.2701899837702513,0.7190628300110499,0.0041396548913326114,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0018404694565106183,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0023309375525665623,0.0,0.00020289290902534654,0.0,0.006329131392703857,8.290452647467343e-05,0.00634169908395658,0.0,0.09158732136711478,0.0681413218844682,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,119.69895309999993,wave_variable_speed_nocaustic,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.00913040223531425,0.22530101612210274,1.0,0.0,0.5898901894688606,0.002301838103448972,0.00913040223531425,106299.7606203556,0.0116938590654172,0.0,0.0,1.350063368678093,0.11827499140053988,0.10703460406512022,2.555335263320583e-14,0.040644754422828555,0.00010397187679700437,0.00010397187679700437,0.21736271679401398,0.00010397187679700437,0.0063274308340623975,0.21784614957869053,0.21797439269721508,0.0,0.0,0.0,0.763034850358963,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.6012986749410629,7.468706369400024,3.736614763736725,0.2589446622878313,0.7709996576110522,0.004967396525898948,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.001923523159348406,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0024964449839899316,0.0,0.00020578493907426795,0.0,0.0066070308481963975,0.00010153560347703205,0.006346064968965948,0.0,0.0932284378601859,0.06931663141585886,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,120.89699509999991,wave_variable_speed_nocaustic,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.009687402052804828,0.26487530767917633,1.0,0.0,0.6457084491848946,0.0022876988077769056,0.009687402052804828,52927.37494747341,0.0249106849078089,0.0,0.0,1.3797372430562973,0.13745906669646502,0.12531958986073732,2.4782706811200816e-14,0.04759035701863468,0.0001402358871018805,0.0001402358871018805,0.25471322424709797,0.0001402358871018805,0.006330293894279748,0.2546832859516144,0.2544449772685766,0.0,0.0,0.0,0.4434461146593094,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.6792471011479696,7.6484087109565735,4.86477318406105,0.32480767741799355,0.7923874892294407,0.004691184614785016,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,,branch_id_v3,0.02,,12,,,24,,,,,,,,,,,,,gabor_gaussian,12,,local_smoke,,1.0,0.16,,,,proxy_0.20_0.05,,,,,2.0,,,,,,0.05,,,,,,,0.16,,,,,,skipped,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_oracle_transport_7_hamiltonian_verlet_gabor_gaussian_spectral_order_True_2p0_0p16_0p16_2p0_0p01_0p05_1p0_2p0_12_12,,wave_variable_speed_nocaustic,7,,"oracle_transport requires a known packet-center flow; supported scenarios are ['wave_bicharacteristic_control', 'wave_chirp_propagation', 'wave_two_packet_no_interaction'].",,True,,0.0,0.01,0.0,spectral_order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,hamiltonian_verlet,,,,,2.0,,,
oracle_transport,2,,branch_id_v3,0.02,,12,,,24,,,,,,,,,,,,,gabor_gaussian,12,,local_smoke,,1.0,0.16,,,,proxy_0.20_0.05,,,,,2.0,,,,,,0.05,,,,,,,0.16,,,,,,skipped,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_oracle_transport_11_hamiltonian_verlet_gabor_gaussian_spectral_order_True_2p0_0p16_0p16_2p0_0p01_0p05_1p0_2p0_12_12,,wave_variable_speed_nocaustic,11,,"oracle_transport requires a known packet-center flow; supported scenarios are ['wave_bicharacteristic_control', 'wave_chirp_propagation', 'wave_two_packet_no_interaction'].",,True,,0.0,0.01,0.0,spectral_order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,hamiltonian_verlet,,,,,2.0,,,
oracle_transport,2,,branch_id_v3,0.02,,12,,,24,,,,,,,,,,,,,gabor_gaussian,12,,local_smoke,,1.0,0.16,,,,proxy_0.20_0.05,,,,,2.0,,,,,,0.05,,,,,,,0.16,,,,,,skipped,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_oracle_transport_19_hamiltonian_verlet_gabor_gaussian_spectral_order_True_2p0_0p16_0p16_2p0_0p01_0p05_1p0_2p0_12_12,,wave_variable_speed_nocaustic,19,,"oracle_transport requires a known packet-center flow; supported scenarios are ['wave_bicharacteristic_control', 'wave_chirp_propagation', 'wave_two_packet_no_interaction'].",,True,,0.0,0.01,0.0,spectral_order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,hamiltonian_verlet,,,,,2.0,,,
uno_plus_same_refine,2,0.00020462081374716945,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0001977808504610342,0.0,0.00015175308749348915,0.0,0.0,2.97681314205082e-10,0.006340097665088251,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_uno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,18.101478299999144,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.06778302462771535,0.0,0.0,0.7003341652452946,0.00021829490651725791,0.0,6308.52063684538,0.004587345887557603,0.0,0.0,1.363116815686226,0.0003303326120658312,0.0002476375157129951,2.1532064774907223e-14,0.0002066817760351114,3.293256986558468e-10,3.293256986558468e-10,0.06778293941169977,3.293256986558468e-10,0.006325022142846137,0.07096739811822772,0.07331391330808401,0.0,0.0,0.0,0.6205614060163498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003334460809128359,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,0.0002688306867639767,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00022714697767393469,0.0,0.00017986344937526155,0.0,0.0,5.050956050980937e-10,0.006340097800906126,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_uno_plus_same_refine_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.47826999999961,wave_variable_speed_nocaustic,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.08081037644296885,0.0,0.0,0.6379270851612091,0.0001886926957013202,0.0,45690.07573515177,0.00686766896978952,0.0,0.0,1.35562202334404,0.0002943545659945812,0.00025390428527316544,1.993970593802371e-14,0.00013494291215465637,5.604090386190919e-10,5.604090386190919e-10,0.08080891706049442,5.604090386190919e-10,0.0063249816303141415,0.08630943950265646,0.0886869328096509,0.0,0.0,0.0,0.7231592684984207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100524296518415,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,0.00016814115770102944,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00019492259722634722,0.0,0.00015711147974191894,0.0,0.0,5.666712885969242e-10,0.006340099760564044,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_uno_plus_same_refine_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.33271429999877,wave_variable_speed_nocaustic,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.0740383006632328,0.0,0.0,0.7106005027890205,0.00017181011025968473,0.0,13374.712781846523,0.003719431726494804,0.0,0.0,1.3671063929796219,0.00036899305996485054,0.0003380623529665172,6.621333840443303e-15,0.00014094447033130564,9.345280174710702e-10,9.345280174710702e-10,0.07403863687068224,9.345280174710702e-10,0.0063842840027064085,0.07779785245656967,0.08038461953401566,0.0,0.0,0.0,0.48174506425857544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004036315469420515,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
wno_plus_same_refine,2,0.00043458007894514594,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0003960809766188807,0.0,0.00029686782606101286,0.0,0.0,1.0641249837313922e-09,0.006340103679879879,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,WNO-style+SameRefine,WNO-styleplusSameRefine_same_ref0.05,False,1,0.05,47749,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_variable_speed_nocaustic_proxy_0p20_0p05_wno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,6.8754952999988745,wave_variable_speed_nocaustic,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.09514116402715445,0.0,0.0,0.7586878314614296,0.0004602496192092076,0.0,7901.077730305493,0.011610578920226544,0.0,0.0,1.4025800675153732,0.0005576704134000465,0.0004164335841778666,1.1355831804780385e-14,0.0003513472438498866,9.254581059825462e-10,9.254581059825462e-10,0.09514005482196808,9.254581059825462e-10,0.0063250293605960906,0.09774171747267246,0.09962599445134401,0.0,0.0,0.0,2.4474207907915115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013351151224924251,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
